"source","target","const_culture","const_id"
83895,80331,"belarusian","belarusian-014"
80331,78527,"belarusian","belarusian-014"
78527,75458,"belarusian","belarusian-014"
75458,68756,"belarusian","belarusian-014"
68756,61281,"belarusian","belarusian-014"
61281,56211,"belarusian","belarusian-014"
64241,64394,"belarusian","belarusian-015"
64394,60742,"belarusian","belarusian-015"
11767,85822,"belarusian","belarusian-016"
85822,82080,"belarusian","belarusian-016"
82080,77055,"belarusian","belarusian-016"
77055,79822,"belarusian","belarusian-016"
79822,75097,"belarusian","belarusian-016"
75097,72607,"belarusian","belarusian-016"
72607,77055,"belarusian","belarusian-016"
27989,26207,"belarusian","belarusian-017"
26207,25336,"belarusian","belarusian-017"
25336,25930,"belarusian","belarusian-017"
25930,24436,"belarusian","belarusian-017"
27989,26727,"belarusian","belarusian-017"
26727,27366,"belarusian","belarusian-017"
27366,24436,"belarusian","belarusian-017"
31681,34088,"belarusian","belarusian-018"
34088,35550,"belarusian","belarusian-018"
35550,35350,"belarusian","belarusian-018"
35350,32362,"belarusian","belarusian-018"
35550,36962,"belarusian","belarusian-018"
36962,37740,"belarusian","belarusian-018"
36962,37826,"belarusian","belarusian-018"
36962,36046,"belarusian","belarusian-018"
36046,34693,"belarusian","belarusian-018"
34693,36850,"belarusian","belarusian-018"
34693,33018,"belarusian","belarusian-018"
34693,32246,"belarusian","belarusian-018"
32246,30883,"belarusian","belarusian-018"
32246,30343,"belarusian","belarusian-018"
30343,29655,"belarusian","belarusian-018"
29655,28734,"belarusian","belarusian-018"
100064,100345,"belarusian","belarusian-019"
100345,104139,"belarusian","belarusian-019"
104139,105515,"belarusian","belarusian-019"
105515,106985,"belarusian","belarusian-019"
106985,107556,"belarusian","belarusian-019"
105515,105881,"belarusian","belarusian-019"
105881,104139,"belarusian","belarusian-019"
100345,102485,"belarusian","belarusian-019"
104139,102978,"belarusian","belarusian-019"
746,746,"belarusian","belarusian-020"
37740,38538,"boorong","boorong-Wjl"
37740,36962,"boorong","boorong-Wjl"
38538,37629,"boorong","boorong-Wjl"
36962,37629,"boorong","boorong-Wjl"
37629,36393,"boorong","boorong-Wjl"
36393,35941,"boorong","boorong-Wjl"
36366,36850,"boorong","boorong-Yur"
36896,36850,"boorong","boorong-Yur"
36850,37204,"boorong","boorong-Yur"
36850,38319,"boorong","boorong-Yur"
37204,37265,"boorong","boorong-Yur"
37265,37580,"boorong","boorong-Yur"
37580,38016,"boorong","boorong-Yur"
38016,38319,"boorong","boorong-Yur"
26594,26795,"boorong","boorong-Kul"
26795,26870,"boorong","boorong-Kul"
26870,26885,"boorong","boorong-Kul"
26885,26762,"boorong","boorong-Kul"
26762,26727,"boorong","boorong-Kul"
26762,27253,"boorong","boorong-Kul"
27253,27588,"boorong","boorong-Kul"
27588,27750,"boorong","boorong-Kul"
25930,25737,"boorong","boorong-Kul"
26727,26549,"boorong","boorong-Kul"
26213,26210,"boorong","boorong-Kul"
26210,26188,"boorong","boorong-Kul"
26188,26149,"boorong","boorong-Kul"
26149,25976,"boorong","boorong-Kul"
25976,25930,"boorong","boorong-Kul"
26149,26762,"boorong","boorong-Kul"
26213,26174,"boorong","boorong-Kul"
26174,26106,"boorong","boorong-Kul"
26106,26063,"boorong","boorong-Kul"
26063,25980,"boorong","boorong-Kul"
25980,26020,"boorong","boorong-Kul"
26020,26117,"boorong","boorong-Kul"
26117,26319,"boorong","boorong-Kul"
26319,26439,"boorong","boorong-Kul"
26439,26508,"boorong","boorong-Kul"
26508,26727,"boorong","boorong-Kul"
17664,17579,"boorong","boorong-Lnk"
17579,17531,"boorong","boorong-Lnk"
17531,17489,"boorong","boorong-Lnk"
17489,17499,"boorong","boorong-Lnk"
17499,17608,"boorong","boorong-Lnk"
17608,17702,"boorong","boorong-Lnk"
17702,17851,"boorong","boorong-Lnk"
17851,17847,"boorong","boorong-Lnk"
17847,17900,"boorong","boorong-Lnk"
17900,17776,"boorong","boorong-Lnk"
18246,18614,"boorong","boorong-Pur"
18614,19811,"boorong","boorong-Pur"
19811,21476,"boorong","boorong-Pur"
23416,21928,"boorong","boorong-Pur"
21928,19811,"boorong","boorong-Pur"
21928,24608,"boorong","boorong-Pur"
24902,24813,"boorong","boorong-Pur"
23767,24902,"boorong","boorong-Pur"
24813,25143,"boorong","boorong-Pur"
24902,25143,"boorong","boorong-Pur"
23767,23453,"boorong","boorong-Pur"
23453,21476,"boorong","boorong-Pur"
21476,19811,"boorong","boorong-Pur"
23416,25816,"boorong","boorong-Pur"
25143,25816,"boorong","boorong-Pur"
60851,60718,"boorong","boorong-Bun"
60718,59747,"boorong","boorong-Bun"
59747,61084,"boorong","boorong-Bun"
60969,60870,"boorong","boorong-Bun"
60870,60308,"boorong","boorong-Bun"
60308,60379,"boorong","boorong-Bun"
60379,60781,"boorong","boorong-Bun"
60781,61136,"boorong","boorong-Bun"
61136,61966,"boorong","boorong-Bun"
61966,62434,"boorong","boorong-Bun"
62434,63007,"boorong","boorong-Bun"
59397,59747,"boorong","boorong-Bun"
78820,78401,"boorong","boorong-Djt"
78401,78265,"boorong","boorong-Djt"
78265,78104,"boorong","boorong-Djt"
81266,80763,"boorong","boorong-Djt"
80763,80112,"boorong","boorong-Djt"
80112,76742,"boorong","boorong-Djt"
32402,31407,"boorong","boorong-War"
31407,30438,"boorong","boorong-War"
30438,29990,"boorong","boorong-War"
29990,30104,"boorong","boorong-War"
50785,51232,"boorong","boorong-Cwr"
51232,52102,"boorong","boorong-Cwr"
52102,52405,"boorong","boorong-Cwr"
52405,52558,"boorong","boorong-Cwr"
52558,52922,"boorong","boorong-Cwr"
52922,53253,"boorong","boorong-Cwr"
53253,54463,"boorong","boorong-Cwr"
7506,7387,"boorong","boorong-Ydk"
7387,7588,"boorong","boorong-Ydk"
7588,7699,"boorong","boorong-Ydk"
7699,7751,"boorong","boorong-Ydk"
65245,64394,"boorong","boorong-Tbg"
64394,64022,"boorong","boorong-Tbg"
64022,62763,"boorong","boorong-Tbg"
62763,62576,"boorong","boorong-Tbg"
62576,60746,"boorong","boorong-Tbg"
60746,60351,"boorong","boorong-Tbg"
64394,64417,"boorong","boorong-Tbg"
64417,63950,"boorong","boorong-Tbg"
63950,61418,"boorong","boorong-Tbg"
73776,72131,"boorong","boorong-Bbg"
72131,71908,"boorong","boorong-Bbg"
72131,73036,"boorong","boorong-Bbg"
72131,70035,"boorong","boorong-Bbg"
72131,71683,"boorong","boorong-Bbg"
85927,86670,"boorong","boorong-Krk"
85696,86670,"boorong","boorong-Krk"
86670,87073,"boorong","boorong-Krk"
86670,85889,"boorong","boorong-Krk"
85889,84143,"boorong","boorong-Krk"
86670,89642,"boorong","boorong-Krk"
91262,91971,"boorong","boorong-Nln"
91926,91971,"boorong","boorong-Nln"
91926,92791,"boorong","boorong-Nln"
92791,92833,"boorong","boorong-Nln"
92833,93017,"boorong","boorong-Nln"
93017,93194,"boorong","boorong-Nln"
93194,93279,"boorong","boorong-Nln"
93279,92405,"boorong","boorong-Nln"
92405,92420,"boorong","boorong-Nln"
92420,91852,"boorong","boorong-Nln"
91852,91971,"boorong","boorong-Nln"
33152,33478,"boorong","boorong-Unu"
33478,33575,"boorong","boorong-Unu"
33575,33804,"boorong","boorong-Unu"
33804,34041,"boorong","boorong-Unu"
34041,34318,"boorong","boorong-Unu"
34318,34579,"boorong","boorong-Unu"
34579,34798,"boorong","boorong-Unu"
34798,34981,"boorong","boorong-Unu"
34981,35037,"boorong","boorong-Unu"
35037,35044,"boorong","boorong-Unu"
35044,34924,"boorong","boorong-Unu"
34924,34814,"boorong","boorong-Unu"
34814,34624,"boorong","boorong-Unu"
34624,34331,"boorong","boorong-Unu"
33804,33817,"boorong","boorong-Unu"
33817,33611,"boorong","boorong-Unu"
33611,33532,"boorong","boorong-Unu"
33532,33492,"boorong","boorong-Unu"
33532,33040,"boorong","boorong-Unu"
33492,33856,"boorong","boorong-Unu"
33856,33760,"boorong","boorong-Unu"
33760,33492,"boorong","boorong-Unu"
33856,33817,"boorong","boorong-Unu"
2021,2021,"boorong","boorong-Kts"
15371,16245,"boorong","boorong-Ktc"
16245,17440,"boorong","boorong-Ktc"
17440,24372,"boorong","boorong-Ktc"
24372,34481,"boorong","boorong-Ktc"
34481,33682,"boorong","boorong-Ktc"
33682,35228,"boorong","boorong-Ktc"
24372,37331,"boorong","boorong-Ktc"
24372,26069,"boorong","boorong-Ktc"
24372,17678,"boorong","boorong-Ktc"
101589,102080,"boorong","boorong-Otc"
102080,102281,"boorong","boorong-Otc"
102281,102532,"boorong","boorong-Otc"
102532,102029,"boorong","boorong-Otc"
102029,101958,"boorong","boorong-Otc"
102029,101909,"boorong","boorong-Otc"
102029,101589,"boorong","boorong-Otc"
102532,102611,"boorong","boorong-Otc"
30324,31592,"boorong","boorong-Wpl"
31592,32349,"boorong","boorong-Wpl"
32349,33347,"boorong","boorong-Wpl"
33347,34045,"boorong","boorong-Wpl"
22701,23364,"boorong","boorong-Cwp"
23364,23972,"boorong","boorong-Cwp"
23972,24244,"boorong","boorong-Cwp"
24244,24327,"boorong","boorong-Cwp"
24327,24305,"boorong","boorong-Cwp"
23972,24436,"boorong","boorong-Cwp"
74395,74395,"boorong","boorong-Tch"
96229,97229,"boorong","boorong-Tot"
97229,97938,"boorong","boorong-Tot"
97938,98526,"boorong","boorong-Tot"
98526,99158,"boorong","boorong-Tot"
97278,97649,"boorong","boorong-Tot"
97649,98036,"boorong","boorong-Tot"
67459,67275,"boorong","boorong-Mar"
67275,67927,"boorong","boorong-Mar"
67927,69673,"boorong","boorong-Mar"
69673,71762,"boorong","boorong-Mar"
71762,71795,"boorong","boorong-Mar"
69673,72105,"boorong","boorong-Mar"
69673,71053,"boorong","boorong-Mar"
72105,74666,"boorong","boorong-Mar"
71053,73555,"boorong","boorong-Mar"
73555,74666,"boorong","boorong-Mar"
89931,89931,"boorong","boorong-Wrn"
67480,67480,"boorong","boorong-Wkr"
21421,21421,"boorong","boorong-Gel"
100064,100064,"boorong","boorong-Col"
92953,93542,"boorong","boorong-Won"
93542,94005,"boorong","boorong-Won"
94005,94160,"boorong","boorong-Won"
94160,94114,"boorong","boorong-Won"
94114,93825,"boorong","boorong-Won"
93825,93174,"boorong","boorong-Won"
93174,91875,"boorong","boorong-Won"
44816,44816,"boorong","boorong-Min"
20889,20648,"chinese","chinese-001"
20648,20455,"chinese","chinese-001"
20455,20205,"chinese","chinese-001"
21421,20885,"chinese","chinese-001"
20885,20713,"chinese","chinese-001"
20713,20205,"chinese","chinese-001"
20205,18724,"chinese","chinese-001"
21421,21683,"chinese","chinese-001"
1067,677,"chinese","chinese-002"
27989,26727,"chinese","chinese-003"
26727,26311,"chinese","chinese-003"
26311,25930,"chinese","chinese-003"
25930,24436,"chinese","chinese-003"
25930,25336,"chinese","chinese-003"
26727,27366,"chinese","chinese-003"
72622,74392,"chinese","chinese-004"
74392,76333,"chinese","chinese-004"
76333,74785,"chinese","chinese-004"
89341,90496,"chinese","chinese-005"
90496,92041,"chinese","chinese-005"
92041,92855,"chinese","chinese-005"
92855,93864,"chinese","chinese-005"
93864,93506,"chinese","chinese-005"
78820,78401,"chinese","chinese-006"
78401,78265,"chinese","chinese-006"
78265,78104,"chinese","chinese-006"
41822,41909,"chinese","chinese-007"
41909,42806,"chinese","chinese-007"
42806,42911,"chinese","chinese-007"
88635,89931,"chinese","chinese-008"
89931,90185,"chinese","chinese-008"
90185,89642,"chinese","chinese-008"
65474,66249,"chinese","chinese-009"
35350,34088,"chinese","chinese-010"
34088,32921,"chinese","chinese-010"
32921,32246,"chinese","chinese-010"
32921,30883,"chinese","chinese-010"
30883,30343,"chinese","chinese-010"
30883,31681,"chinese","chinese-010"
31681,34088,"chinese","chinese-010"
31681,32362,"chinese","chinese-010"
30343,29655,"chinese","chinese-010"
69427,69701,"chinese","chinese-011"
69701,70755,"chinese","chinese-011"
69427,69974,"chinese","chinese-011"
4463,3693,"chinese","chinese-012"
3693,3885,"chinese","chinese-012"
3885,3031,"chinese","chinese-012"
3031,3092,"chinese","chinese-012"
3092,2912,"chinese","chinese-012"
2912,3881,"chinese","chinese-012"
3881,4436,"chinese","chinese-012"
4436,5447,"chinese","chinese-012"
5447,5175,"chinese","chinese-012"
5175,5586,"chinese","chinese-012"
5586,6315,"chinese","chinese-012"
6315,6193,"chinese","chinese-012"
6193,5742,"chinese","chinese-012"
5742,5571,"chinese","chinese-012"
5571,5131,"chinese","chinese-012"
5131,4463,"chinese","chinese-012"
42402,42799,"chinese","chinese-013"
42799,43234,"chinese","chinese-013"
43234,43109,"chinese","chinese-013"
42313,43109,"chinese","chinese-013"
43234,43813,"chinese","chinese-013"
43813,44659,"chinese","chinese-013"
44659,45336,"chinese","chinese-013"
9884,8903,"chinese","chinese-014"
8903,8832,"chinese","chinese-014"
17499,17531,"chinese","chinese-015"
17531,17579,"chinese","chinese-015"
17579,17573,"chinese","chinese-015"
17499,17608,"chinese","chinese-015"
17608,17702,"chinese","chinese-015"
17702,17847,"chinese","chinese-015"
100345,100064,"chinese","chinese-016"
100064,99572,"chinese","chinese-016"
100345,100881,"chinese","chinese-016"
100881,101123,"chinese","chinese-016"
101123,101027,"chinese","chinese-016"
100881,101027,"chinese","chinese-016"
102618,103045,"chinese","chinese-017"
103045,102945,"chinese","chinese-017"
102945,102624,"chinese","chinese-017"
113963,113881,"chinese","chinese-018"
57757,55434,"chinese","chinese-019"
55434,55642,"chinese","chinese-019"
55642,54879,"chinese","chinese-019"
54879,54872,"chinese","chinese-019"
60129,61941,"chinese","chinese-020"
61941,63090,"chinese","chinese-020"
63090,63608,"chinese","chinese-020"
63608,64241,"chinese","chinese-020"
80816,80170,"chinese","chinese-021"
80170,79043,"chinese","chinese-021"
79043,78072,"chinese","chinese-021"
78072,77233,"chinese","chinese-021"
77233,76276,"chinese","chinese-021"
76276,77070,"chinese","chinese-021"
77070,77622,"chinese","chinese-021"
77622,79593,"chinese","chinese-021"
79593,79882,"chinese","chinese-021"
79882,81377,"chinese","chinese-021"
84379,85693,"chinese","chinese-022"
85693,86974,"chinese","chinese-022"
86974,88794,"chinese","chinese-022"
88794,92614,"chinese","chinese-022"
92614,93747,"chinese","chinese-022"
93747,92946,"chinese","chinese-022"
92946,89962,"chinese","chinese-022"
89962,88048,"chinese","chinese-022"
88048,86263,"chinese","chinese-022"
86263,84012,"chinese","chinese-022"
109074,109427,"chinese","chinese-023"
109427,107315,"chinese","chinese-023"
82396,82514,"chinese","chinese-024"
82514,82671,"chinese","chinese-024"
82671,84143,"chinese","chinese-024"
84143,86228,"chinese","chinese-024"
86228,87073,"chinese","chinese-024"
87073,86670,"chinese","chinese-024"
86670,85927,"chinese","chinese-024"
85927,85696,"chinese","chinese-024"
82514,82545,"chinese","chinese-024"
12719,13061,"chinese","chinese-025"
13061,13209,"chinese","chinese-025"
80112,80763,"chinese","chinese-026"
80763,81266,"chinese","chinese-026"
46390,46509,"chinese","chinese-027"
46509,46776,"chinese","chinese-027"
46776,47431,"chinese","chinese-027"
46390,45811,"chinese","chinese-027"
45811,45751,"chinese","chinese-027"
45751,46744,"chinese","chinese-027"
46390,46744,"chinese","chinese-027"
106278,104987,"chinese","chinese-028"
53740,55705,"chinese","chinese-029"
53740,55598,"chinese","chinese-029"
53740,52943,"chinese","chinese-029"
55705,57283,"chinese","chinese-029"
57283,55598,"chinese","chinese-029"
57283,58188,"chinese","chinese-029"
55705,55282,"chinese","chinese-029"
55282,56802,"chinese","chinese-029"
56802,55874,"chinese","chinese-029"
55874,55687,"chinese","chinese-029"
55687,53975,"chinese","chinese-029"
55687,56633,"chinese","chinese-029"
56633,57587,"chinese","chinese-029"
55598,54682,"chinese","chinese-029"
54682,54204,"chinese","chinese-029"
48356,49841,"chinese","chinese-030"
49841,51069,"chinese","chinese-030"
51069,49321,"chinese","chinese-030"
48356,49321,"chinese","chinese-030"
48356,47452,"chinese","chinese-030"
51069,52085,"chinese","chinese-030"
61359,60965,"chinese","chinese-031"
60965,59803,"chinese","chinese-031"
59803,59316,"chinese","chinese-031"
59803,60189,"chinese","chinese-031"
60965,61174,"chinese","chinese-031"
59316,59199,"chinese","chinese-031"
68756,61281,"chinese","chinese-032"
61281,56211,"chinese","chinese-032"
56211,46977,"chinese","chinese-032"
46977,33104,"chinese","chinese-032"
33104,22783,"chinese","chinese-032"
22783,15520,"chinese","chinese-032"
75458,78527,"chinese","chinese-033"
78527,80331,"chinese","chinese-033"
80331,83895,"chinese","chinese-033"
83895,92782,"chinese","chinese-033"
92782,101260,"chinese","chinese-033"
101260,114222,"chinese","chinese-033"
114222,3721,"chinese","chinese-033"
26207,26176,"chinese","chinese-034"
26207,26366,"chinese","chinese-034"
28358,27949,"chinese","chinese-035"
27949,27249,"chinese","chinese-035"
27249,24348,"chinese","chinese-035"
27249,23040,"chinese","chinese-035"
23783,23734,"chinese","chinese-035"
23734,27971,"chinese","chinese-035"
910,301,"chinese","chinese-036"
301,118178,"chinese","chinese-036"
910,355,"chinese","chinese-036"
910,1803,"chinese","chinese-036"
910,1170,"chinese","chinese-036"
101421,101483,"chinese","chinese-037"
101483,101882,"chinese","chinese-037"
101882,101800,"chinese","chinese-037"
101800,101916,"chinese","chinese-037"
108085,109111,"chinese","chinese-038"
109111,112948,"chinese","chinese-038"
112948,112102,"chinese","chinese-038"
54061,53910,"chinese","chinese-039"
53910,58001,"chinese","chinese-039"
58001,59774,"chinese","chinese-039"
59774,62956,"chinese","chinese-039"
62956,65378,"chinese","chinese-039"
65378,67301,"chinese","chinese-039"
37826,36850,"chinese","chinese-040"
36850,36366,"chinese","chinese-040"
75097,72607,"chinese","chinese-041"
72607,70692,"chinese","chinese-041"
70692,69112,"chinese","chinese-041"
69112,62572,"chinese","chinese-041"
113368,113368,"chinese","chinese-042"
90422,92308,"chinese","chinese-043"
92308,93542,"chinese","chinese-043"
93542,94005,"chinese","chinese-043"
94005,94160,"chinese","chinese-043"
94160,94114,"chinese","chinese-043"
94114,93825,"chinese","chinese-043"
93825,93174,"chinese","chinese-043"
93174,92989,"chinese","chinese-043"
92989,90968,"chinese","chinese-043"
90968,90982,"chinese","chinese-043"
90982,90422,"chinese","chinese-043"
101772,101772,"chinese","chinese-044"
88267,88886,"chinese","chinese-045"
22667,22957,"chinese","chinese-046"
22957,22833,"chinese","chinese-046"
22833,22845,"chinese","chinese-046"
22845,22509,"chinese","chinese-046"
22509,22449,"chinese","chinese-046"
22449,22549,"chinese","chinese-046"
22549,22797,"chinese","chinese-046"
22797,23123,"chinese","chinese-046"
25985,25606,"chinese","chinese-047"
